input_movie,input_genres,input_url,recommended_movie,recommended_url,recommended_genres,similarity_score
Pídeme lo que quieras,Drama|Romance|Thriller,https://www.imdb.com/title/tt31723358/,Habitación en Roma,https://www.imdb.com/title/tt1263750/,Drama|Romance,0.569
Pídeme lo que quieras,Drama|Romance|Thriller,https://www.imdb.com/title/tt31723358/,Something's Gotta Give,https://www.imdb.com/title/tt0337741/,Comedy|Drama|Romance,0.567
Pídeme lo que quieras,Drama|Romance|Thriller,https://www.imdb.com/title/tt31723358/,A Different Man,https://www.imdb.com/title/tt21097228/,Drama|Thriller,0.517
Pídeme lo que quieras,Drama|Romance|Thriller,https://www.imdb.com/title/tt31723358/,Brooklyn's Finest,https://www.imdb.com/title/tt1210042/,Crime|Drama|Thriller,0.506
Pídeme lo que quieras,Drama|Romance|Thriller,https://www.imdb.com/title/tt31723358/,Jeune et jolie,https://www.imdb.com/title/tt2752200/,Drama|Romance,0.502
A: Film by Upendra,Drama,https://www.imdb.com/title/tt3178292/,Dolor y gloria,https://www.imdb.com/title/tt8291806/,Drama,0.516
A: Film by Upendra,Drama,https://www.imdb.com/title/tt3178292/,Nuovo Cinema Paradiso,https://www.imdb.com/title/tt0095765/,Drama|Romance,0.51
A: Film by Upendra,Drama,https://www.imdb.com/title/tt3178292/,Jigarthanda,https://www.imdb.com/title/tt3569782/,Comedy|Crime|Drama,0.413
A: Film by Upendra,Drama,https://www.imdb.com/title/tt3178292/,Aparajito,https://www.imdb.com/title/tt15964372/,Biography|Drama|Family,0.41
A: Film by Upendra,Drama,https://www.imdb.com/title/tt3178292/,Elment az öszöd,https://www.imdb.com/title/tt3132658/,Drama,0.361
Fantastic Beasts and Where to Find Them,Adventure|Family|Fantasy,https://www.imdb.com/title/tt3183660/,Fantastic Beasts: The Crimes of Grindelwald,https://www.imdb.com/title/tt4123430/,Adventure|Family|Fantasy,0.725
Fantastic Beasts and Where to Find Them,Adventure|Family|Fantasy,https://www.imdb.com/title/tt3183660/,Harry Potter and the Sorcerer's Stone,https://www.imdb.com/title/tt0241527/,Adventure|Family|Fantasy,0.586
Fantastic Beasts and Where to Find Them,Adventure|Family|Fantasy,https://www.imdb.com/title/tt3183660/,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",https://www.imdb.com/title/tt0363771/,Adventure|Family|Fantasy,0.575
Fantastic Beasts and Where to Find Them,Adventure|Family|Fantasy,https://www.imdb.com/title/tt3183660/,Harry Potter and the Goblet of Fire,https://www.imdb.com/title/tt0330373/,Adventure|Family|Fantasy,0.566
Fantastic Beasts and Where to Find Them,Adventure|Family|Fantasy,https://www.imdb.com/title/tt3183660/,Harry Potter and the Deathly Hallows: Part 2,https://www.imdb.com/title/tt1201607/,Adventure|Family|Fantasy,0.558
Gundi: Legend of Love,Biography|Sport,https://www.imdb.com/title/tt31853193/,Puskás Hungary,https://www.imdb.com/title/tt0829269/,Documentary|Biography|Sport,0.481
Gundi: Legend of Love,Biography|Sport,https://www.imdb.com/title/tt31853193/,Concussion,https://www.imdb.com/title/tt3322364/,Biography|Drama|Sport,0.41
Gundi: Legend of Love,Biography|Sport,https://www.imdb.com/title/tt31853193/,Sir Alex Ferguson: Never Give In,https://www.imdb.com/title/tt8999372/,Documentary|Biography|Sport,0.405
Gundi: Legend of Love,Biography|Sport,https://www.imdb.com/title/tt31853193/,Ali,https://www.imdb.com/title/tt0248667/,Biography|Drama|Sport,0.404
Gundi: Legend of Love,Biography|Sport,https://www.imdb.com/title/tt31853193/,Shah,https://www.imdb.com/title/tt4899880/,Biography|Drama|Sport,0.4
Onaayum Aattukkuttiyum,Crime|Thriller,https://www.imdb.com/title/tt3185772/,Don't Breathe,https://www.imdb.com/title/tt4160708/,Crime|Horror|Thriller,0.45
Onaayum Aattukkuttiyum,Crime|Thriller,https://www.imdb.com/title/tt3185772/,Andhadhun,https://www.imdb.com/title/tt8108198/,Crime|Mystery|Thriller,0.418
Onaayum Aattukkuttiyum,Crime|Thriller,https://www.imdb.com/title/tt3185772/,4N6,https://www.imdb.com/title/tt31251156/,Crime|Thriller,0.411
Onaayum Aattukkuttiyum,Crime|Thriller,https://www.imdb.com/title/tt3185772/,Mukhya Gamanika,https://www.imdb.com/title/tt31051322/,Crime|Thriller,0.409
Onaayum Aattukkuttiyum,Crime|Thriller,https://www.imdb.com/title/tt3185772/,Sathuranga Vettai,https://www.imdb.com/title/tt3711164/,Crime|Thriller,0.396
The Asian Connection,Action|Crime|Drama,https://www.imdb.com/title/tt3187378/,Takers,https://www.imdb.com/title/tt1135084/,Action|Crime|Drama,0.71
The Asian Connection,Action|Crime|Drama,https://www.imdb.com/title/tt3187378/,Punisher: War Zone,https://www.imdb.com/title/tt0450314/,Action|Crime|Drama,0.579
The Asian Connection,Action|Crime|Drama,https://www.imdb.com/title/tt3187378/,Death Wish 4: The Crackdown,https://www.imdb.com/title/tt0092857/,Action|Crime|Drama,0.55
The Asian Connection,Action|Crime|Drama,https://www.imdb.com/title/tt3187378/,Above the Law,https://www.imdb.com/title/tt0094602/,Action|Crime|Drama,0.509
The Asian Connection,Action|Crime|Drama,https://www.imdb.com/title/tt3187378/,Renegades,https://www.imdb.com/title/tt11696276/,Action|Crime|Drama,0.502
Om,Action|Crime|Drama,https://www.imdb.com/title/tt3189256/,Baasha,https://www.imdb.com/title/tt0139876/,Action|Crime|Drama,0.524
Om,Action|Crime|Drama,https://www.imdb.com/title/tt3189256/,Devasuram,https://www.imdb.com/title/tt0291855/,Action|Crime|Drama,0.521
Om,Action|Crime|Drama,https://www.imdb.com/title/tt3189256/,Satya,https://www.imdb.com/title/tt0195231/,Action|Crime|Drama,0.512
Om,Action|Crime|Drama,https://www.imdb.com/title/tt3189256/,Pudhu Pettai,https://www.imdb.com/title/tt0459516/,Action|Crime|Drama,0.504
Om,Action|Crime|Drama,https://www.imdb.com/title/tt3189256/,Unbound,https://www.imdb.com/title/tt5747714/,Action|Crime|Drama,0.498
Agrico's,Family,https://www.imdb.com/title/tt31897337/,The Great Indian Road Movie,https://www.imdb.com/title/tt8396492/,Adventure|Drama|Family,0.329
Agrico's,Family,https://www.imdb.com/title/tt31897337/,Peranbu,https://www.imdb.com/title/tt7738784/,Drama|Family,0.28
Agrico's,Family,https://www.imdb.com/title/tt31897337/,Laggam,https://www.imdb.com/title/tt32292009/,Family,0.278
Agrico's,Family,https://www.imdb.com/title/tt31897337/,Natsamrat,https://www.imdb.com/title/tt5311546/,Drama|Family,0.27
Agrico's,Family,https://www.imdb.com/title/tt31897337/,Masoom,https://www.imdb.com/title/tt0085913/,Drama|Family,0.267
Insidious: Chapter 3,Horror|Mystery|Thriller,https://www.imdb.com/title/tt3195644/,Insidious: The Last Key,https://www.imdb.com/title/tt5726086/,Horror|Mystery|Thriller,0.546
Insidious: Chapter 3,Horror|Mystery|Thriller,https://www.imdb.com/title/tt3195644/,Insidious,https://www.imdb.com/title/tt1591095/,Horror|Mystery|Thriller,0.538
Insidious: Chapter 3,Horror|Mystery|Thriller,https://www.imdb.com/title/tt3195644/,Annabelle Comes Home,https://www.imdb.com/title/tt8350360/,Horror|Mystery|Thriller,0.537
Insidious: Chapter 3,Horror|Mystery|Thriller,https://www.imdb.com/title/tt3195644/,Insidious: Chapter 2,https://www.imdb.com/title/tt2226417/,Horror|Mystery|Thriller,0.535
Insidious: Chapter 3,Horror|Mystery|Thriller,https://www.imdb.com/title/tt3195644/,Slender Man,https://www.imdb.com/title/tt5690360/,Horror|Mystery|Thriller,0.526
Mercy Killing,Action|Drama|Romance,https://www.imdb.com/title/tt31986077/,Ghilli,https://www.imdb.com/title/tt0422320/,Action|Drama|Romance,0.533
Mercy Killing,Action|Drama|Romance,https://www.imdb.com/title/tt31986077/,Kaiva,https://www.imdb.com/title/tt27719898/,Action|Drama|Romance,0.526
Mercy Killing,Action|Drama|Romance,https://www.imdb.com/title/tt31986077/,Aadukalam,https://www.imdb.com/title/tt1821317/,Action|Drama|Romance,0.518
Mercy Killing,Action|Drama|Romance,https://www.imdb.com/title/tt31986077/,Bachhala Malli,https://www.imdb.com/title/tt27611340/,Action|Drama|Romance,0.517
Mercy Killing,Action|Drama|Romance,https://www.imdb.com/title/tt31986077/,Thevar Magan,https://www.imdb.com/title/tt0105575/,Action|Drama|Romance,0.512
Where Hope Grows,Drama|Family,https://www.imdb.com/title/tt3200980/,Natsamrat,https://www.imdb.com/title/tt5311546/,Drama|Family,0.415
Where Hope Grows,Drama|Family,https://www.imdb.com/title/tt3200980/,1 Kakak 7 Ponakan,https://www.imdb.com/title/tt32881480/,Drama|Family,0.392
Where Hope Grows,Drama|Family,https://www.imdb.com/title/tt3200980/,Xiao xiao de wo,https://www.imdb.com/title/tt30476518/,Drama|Family,0.389
Where Hope Grows,Drama|Family,https://www.imdb.com/title/tt3200980/,Byôsoku 5 senchimêtoru,https://www.imdb.com/title/tt0983213/,Animation|Drama|Family,0.385
Where Hope Grows,Drama|Family,https://www.imdb.com/title/tt3200980/,Nuvve Naa Pranam,https://www.imdb.com/title/tt25234532/,Drama|Family,0.381
Golden Opulence: 500 Years of Luxury in Anatolia,Documentary,https://www.imdb.com/title/tt32029878/,From the River to the Sea: The Frontiers of Faith,https://www.imdb.com/title/tt34881149/,Documentary,0.324
Golden Opulence: 500 Years of Luxury in Anatolia,Documentary,https://www.imdb.com/title/tt32029878/,American Zeitgeist,https://www.imdb.com/title/tt0759952/,Documentary,0.322
Golden Opulence: 500 Years of Luxury in Anatolia,Documentary,https://www.imdb.com/title/tt32029878/,The War on Democracy,https://www.imdb.com/title/tt1029172/,Documentary,0.317
Golden Opulence: 500 Years of Luxury in Anatolia,Documentary,https://www.imdb.com/title/tt32029878/,13th,https://www.imdb.com/title/tt5895028/,Documentary|Crime|History,0.296
Golden Opulence: 500 Years of Luxury in Anatolia,Documentary,https://www.imdb.com/title/tt32029878/,Pries parskrendant i zeme,https://www.imdb.com/title/tt0892425/,Documentary,0.293
Trumbo,Biography|Drama,https://www.imdb.com/title/tt3203606/,Hitchcock,https://www.imdb.com/title/tt0975645/,Biography|Drama|Romance,0.467
Trumbo,Biography|Drama,https://www.imdb.com/title/tt3203606/,Mahanati,https://www.imdb.com/title/tt7465992/,Biography|Drama,0.46
Trumbo,Biography|Drama,https://www.imdb.com/title/tt3203606/,Mank,https://www.imdb.com/title/tt10618286/,Biography|Drama,0.445
Trumbo,Biography|Drama,https://www.imdb.com/title/tt3203606/,Mishima: A Life in Four Chapters,https://www.imdb.com/title/tt0089603/,Biography|Drama,0.439
Trumbo,Biography|Drama,https://www.imdb.com/title/tt3203606/,The Queen,https://www.imdb.com/title/tt0436697/,Biography|Drama,0.425
Sarangadhariya,Action,https://www.imdb.com/title/tt32080090/,Seetha Kalyana Vaibhogame,https://www.imdb.com/title/tt32134802/,Action,0.276
Sarangadhariya,Action,https://www.imdb.com/title/tt32080090/,Vedam,https://www.imdb.com/title/tt1649431/,Action|Drama,0.27
Sarangadhariya,Action,https://www.imdb.com/title/tt32080090/,Big Brother,https://www.imdb.com/title/tt32491118/,Action,0.26
Sarangadhariya,Action,https://www.imdb.com/title/tt32080090/,Aaram Thamburan,https://www.imdb.com/title/tt0355169/,Action|Drama|Romance,0.259
Sarangadhariya,Action,https://www.imdb.com/title/tt32080090/,5Gang: Un Altfel de Craciun,https://www.imdb.com/title/tt11529348/,Action|Comedy,0.256
Bhale Unnade,Comedy,https://www.imdb.com/title/tt32089590/,Konchem Hatke,https://www.imdb.com/title/tt28520479/,Comedy|Drama,0.37
Bhale Unnade,Comedy,https://www.imdb.com/title/tt32089590/,Veeranjaneyulu Vihara Yatra,https://www.imdb.com/title/tt33083848/,Comedy,0.353
Bhale Unnade,Comedy,https://www.imdb.com/title/tt32089590/,Nuvvu Naaku Nachchav,https://www.imdb.com/title/tt0311594/,Comedy|Romance,0.313
Bhale Unnade,Comedy,https://www.imdb.com/title/tt32089590/,Premam,https://www.imdb.com/title/tt4679210/,Comedy|Drama|Romance,0.305
Bhale Unnade,Comedy,https://www.imdb.com/title/tt32089590/,Gamyam,https://www.imdb.com/title/tt1583256/,Drama,0.295
Love Mocktail 2,Drama|Romance,https://www.imdb.com/title/tt32106143/,Hungama 2,https://www.imdb.com/title/tt8983220/,Comedy|Drama|Romance,0.558
Love Mocktail 2,Drama|Romance,https://www.imdb.com/title/tt32106143/,Love Mocktail,https://www.imdb.com/title/tt10919132/,Drama|Romance,0.523
Love Mocktail 2,Drama|Romance,https://www.imdb.com/title/tt32106143/,Hanum & Rangga: Faith & The City,https://www.imdb.com/title/tt9165634/,Drama|Romance,0.447
Love Mocktail 2,Drama|Romance,https://www.imdb.com/title/tt32106143/,Roy,https://www.imdb.com/title/tt2976182/,Drama|Romance,0.44
Love Mocktail 2,Drama|Romance,https://www.imdb.com/title/tt32106143/,365 Days: This Day,https://www.imdb.com/title/tt12996154/,Drama|Romance,0.433
Chhava,Documentary|Biography|Drama,https://www.imdb.com/title/tt32117939/,Caur Adatu,https://www.imdb.com/title/tt3557258/,Documentary|Biography|Drama,0.53
Chhava,Documentary|Biography|Drama,https://www.imdb.com/title/tt32117939/,Life According to Sam,https://www.imdb.com/title/tt2558550/,Documentary|Biography|Drama,0.521
Chhava,Documentary|Biography|Drama,https://www.imdb.com/title/tt32117939/,Be Here Now,https://www.imdb.com/title/tt2473476/,Documentary|Biography|Drama,0.517
Chhava,Documentary|Biography|Drama,https://www.imdb.com/title/tt32117939/,The Indian Priest,https://www.imdb.com/title/tt3717882/,Documentary|Biography|Drama,0.507
Chhava,Documentary|Biography|Drama,https://www.imdb.com/title/tt32117939/,David Attenborough: A Life on Our Planet,https://www.imdb.com/title/tt11989890/,Documentary|Biography,0.438
August,Documentary,https://www.imdb.com/title/tt32126803/,THEVR10: A dokumentumfilm,https://www.imdb.com/title/tt28970800/,Documentary,0.383
August,Documentary,https://www.imdb.com/title/tt32126803/,Listen to Me Marlon,https://www.imdb.com/title/tt4145178/,Documentary|Biography,0.326
August,Documentary,https://www.imdb.com/title/tt32126803/,David Attenborough: A Life on Our Planet,https://www.imdb.com/title/tt11989890/,Documentary|Biography,0.306
August,Documentary,https://www.imdb.com/title/tt32126803/,Pries parskrendant i zeme,https://www.imdb.com/title/tt0892425/,Documentary,0.305
August,Documentary,https://www.imdb.com/title/tt32126803/,Lake of Fire,https://www.imdb.com/title/tt0841119/,Documentary,0.301
Nenu Keerthana,Action|Comedy|Drama,https://www.imdb.com/title/tt32130925/,Sathi Leelavathi,https://www.imdb.com/title/tt0140534/,Comedy|Drama,0.522
Nenu Keerthana,Action|Comedy|Drama,https://www.imdb.com/title/tt32130925/,Himmatwala,https://www.imdb.com/title/tt2344678/,Action|Comedy|Drama,0.475
Nenu Keerthana,Action|Comedy|Drama,https://www.imdb.com/title/tt32130925/,Mr. India,https://www.imdb.com/title/tt0093578/,Action|Comedy|Drama,0.474
Nenu Keerthana,Action|Comedy|Drama,https://www.imdb.com/title/tt32130925/,American Ninja 2: The Confrontation,https://www.imdb.com/title/tt0092548/,Action|Comedy|Drama,0.473
Nenu Keerthana,Action|Comedy|Drama,https://www.imdb.com/title/tt32130925/,Yoddha,https://www.imdb.com/title/tt0290937/,Action|Comedy|Drama,0.466
Seetha Kalyana Vaibhogame,Action,https://www.imdb.com/title/tt32134802/,Adipurush,https://www.imdb.com/title/tt12915716/,Action|Drama,0.415
Seetha Kalyana Vaibhogame,Action,https://www.imdb.com/title/tt32134802/,Vinaya Vidheya Rama,https://www.imdb.com/title/tt8361196/,Action|Drama,0.39
Seetha Kalyana Vaibhogame,Action,https://www.imdb.com/title/tt32134802/,Ramayana: The Legend of Prince Rama,https://www.imdb.com/title/tt0259534/,Animation|Action|Adventure,0.336
Seetha Kalyana Vaibhogame,Action,https://www.imdb.com/title/tt32134802/,Zanjeer,https://www.imdb.com/title/tt2357489/,Action|Drama,0.297
Seetha Kalyana Vaibhogame,Action,https://www.imdb.com/title/tt32134802/,Rangasthalam,https://www.imdb.com/title/tt7392212/,Action|Drama,0.282
The AI Dharma Story,Crime,https://www.imdb.com/title/tt32144471/,Jack N Jill,https://www.imdb.com/title/tt9275006/,Comedy|Sci-Fi|Thriller,0.309
The AI Dharma Story,Crime,https://www.imdb.com/title/tt32144471/,Satyameva Jayate 2,https://www.imdb.com/title/tt10739666/,Action|Crime|Drama,0.278
The AI Dharma Story,Crime,https://www.imdb.com/title/tt32144471/,Singularity,https://www.imdb.com/title/tt7312940/,Action|Adventure|Drama,0.256
The AI Dharma Story,Crime,https://www.imdb.com/title/tt32144471/,Transcendence,https://www.imdb.com/title/tt2209764/,Drama|Sci-Fi|Thriller,0.255
The AI Dharma Story,Crime,https://www.imdb.com/title/tt32144471/,A Most Wanted Man,https://www.imdb.com/title/tt1972571/,Crime|Drama|Thriller,0.243
Those Who Wish Me Dead,Action|Drama|Thriller,https://www.imdb.com/title/tt3215824/,The Moderator,https://www.imdb.com/title/tt12810902/,Action|Drama|Thriller,0.487
Those Who Wish Me Dead,Action|Drama|Thriller,https://www.imdb.com/title/tt3215824/,16 Blocks,https://www.imdb.com/title/tt0450232/,Action|Drama|Thriller,0.487
Those Who Wish Me Dead,Action|Drama|Thriller,https://www.imdb.com/title/tt3215824/,Blacklight,https://www.imdb.com/title/tt14060094/,Action|Drama|Thriller,0.472
Those Who Wish Me Dead,Action|Drama|Thriller,https://www.imdb.com/title/tt3215824/,Batoru rowaiaru,https://www.imdb.com/title/tt0266308/,Action|Drama|Thriller,0.471
Those Who Wish Me Dead,Action|Drama|Thriller,https://www.imdb.com/title/tt3215824/,Shooter,https://www.imdb.com/title/tt0822854/,Action|Drama|Thriller,0.471
Dane-ye anjir-e ma'abed,Crime|Drama|Thriller,https://www.imdb.com/title/tt32178949/,Traffic,https://www.imdb.com/title/tt0181865/,Crime|Drama|Thriller,0.501
Dane-ye anjir-e ma'abed,Crime|Drama|Thriller,https://www.imdb.com/title/tt32178949/,Tropa de Elite 2: O Inimigo Agora é Outro,https://www.imdb.com/title/tt1555149/,Crime|Drama|Thriller,0.491
Dane-ye anjir-e ma'abed,Crime|Drama|Thriller,https://www.imdb.com/title/tt32178949/,El Camino,https://www.imdb.com/title/tt9243946/,Crime|Drama|Thriller,0.491
Dane-ye anjir-e ma'abed,Crime|Drama|Thriller,https://www.imdb.com/title/tt32178949/,Let Him Go,https://www.imdb.com/title/tt9340860/,Crime|Drama|Thriller,0.485
Dane-ye anjir-e ma'abed,Crime|Drama|Thriller,https://www.imdb.com/title/tt32178949/,You Were Never Really Here,https://www.imdb.com/title/tt5742374/,Crime|Drama|Thriller,0.48
A Beautiful Day in the Neighborhood,Biography|Drama|Family,https://www.imdb.com/title/tt3224458/,Finding Neverland,https://www.imdb.com/title/tt0308644/,Biography|Drama|Family,0.476
A Beautiful Day in the Neighborhood,Biography|Drama|Family,https://www.imdb.com/title/tt3224458/,Hachi: A Dog's Tale,https://www.imdb.com/title/tt1028532/,Biography|Drama|Family,0.47
A Beautiful Day in the Neighborhood,Biography|Drama|Family,https://www.imdb.com/title/tt3224458/,Babam ve Oglum,https://www.imdb.com/title/tt0476735/,Drama|Family,0.459
A Beautiful Day in the Neighborhood,Biography|Drama|Family,https://www.imdb.com/title/tt3224458/,I Can Only Imagine,https://www.imdb.com/title/tt6450186/,Biography|Drama|Family,0.456
A Beautiful Day in the Neighborhood,Biography|Drama|Family,https://www.imdb.com/title/tt3224458/,Aparajito,https://www.imdb.com/title/tt15964372/,Biography|Drama|Family,0.456
Rite Here Rite Now,Documentary|Music,https://www.imdb.com/title/tt32260498/,Renaissance: A Film by Beyoncé,https://www.imdb.com/title/tt29354040/,Documentary|Music,0.682
Rite Here Rite Now,Documentary|Music,https://www.imdb.com/title/tt32260498/,Justin Bieber: Never Say Never,https://www.imdb.com/title/tt1702443/,Documentary|Music,0.673
Rite Here Rite Now,Documentary|Music,https://www.imdb.com/title/tt32260498/,U2: Zoo TV Live from Sydney,https://www.imdb.com/title/tt0118521/,Documentary|Music,0.644
Rite Here Rite Now,Documentary|Music,https://www.imdb.com/title/tt32260498/,Stop Making Sense,https://www.imdb.com/title/tt0088178/,Documentary|Music,0.628
Rite Here Rite Now,Documentary|Music,https://www.imdb.com/title/tt32260498/,The Beatles: Get Back - The Rooftop Concert,https://www.imdb.com/title/tt16899584/,Documentary|Music,0.608
Cruella,Adventure|Comedy|Crime,https://www.imdb.com/title/tt3228774/,"O Brother, Where Art Thou?",https://www.imdb.com/title/tt0190590/,Adventure|Comedy|Crime,0.482
Cruella,Adventure|Comedy|Crime,https://www.imdb.com/title/tt3228774/,Chronicle,https://www.imdb.com/title/tt1706593/,Adventure|Comedy|Crime,0.472
Cruella,Adventure|Comedy|Crime,https://www.imdb.com/title/tt3228774/,Adventures in Babysitting,https://www.imdb.com/title/tt0092513/,Adventure|Comedy|Crime,0.453
Cruella,Adventure|Comedy|Crime,https://www.imdb.com/title/tt3228774/,Dope,https://www.imdb.com/title/tt3850214/,Adventure|Comedy|Crime,0.45
Cruella,Adventure|Comedy|Crime,https://www.imdb.com/title/tt3228774/,The Blues Brothers,https://www.imdb.com/title/tt0080455/,Adventure|Comedy|Crime,0.449
Laggam,Family,https://www.imdb.com/title/tt32292009/,Masoom,https://www.imdb.com/title/tt0085913/,Drama|Family,0.314
Laggam,Family,https://www.imdb.com/title/tt32292009/,Dada,https://www.imdb.com/title/tt25405130/,Drama|Family|Romance,0.306
Laggam,Family,https://www.imdb.com/title/tt32292009/,Belaseshe,https://www.imdb.com/title/tt4658770/,Drama|Family,0.289
Laggam,Family,https://www.imdb.com/title/tt32292009/,Agrico's,https://www.imdb.com/title/tt31897337/,Family,0.278
Laggam,Family,https://www.imdb.com/title/tt32292009/,Balak Palak,https://www.imdb.com/title/tt2391492/,Family,0.274
Udvegam (The First Case of),Drama,https://www.imdb.com/title/tt32310205/,Okkaroju... 48 Hours,https://www.imdb.com/title/tt28504359/,Drama|Thriller,0.554
Udvegam (The First Case of),Drama,https://www.imdb.com/title/tt32310205/,Naal,https://www.imdb.com/title/tt9130246/,Drama,0.432
Udvegam (The First Case of),Drama,https://www.imdb.com/title/tt32310205/,Sodara Sodarimanulara,https://www.imdb.com/title/tt29041196/,Drama,0.419
Udvegam (The First Case of),Drama,https://www.imdb.com/title/tt32310205/,Dhruvam,https://www.imdb.com/title/tt0271459/,Action|Drama|Thriller,0.394
Udvegam (The First Case of),Drama,https://www.imdb.com/title/tt32310205/,Dahanam,https://www.imdb.com/title/tt15242712/,Drama,0.349
Poltergeist Activity,Horror,https://www.imdb.com/title/tt3231734/,A Haunting at the Rectory,https://www.imdb.com/title/tt4020312/,Drama|Horror,0.499
Poltergeist Activity,Horror,https://www.imdb.com/title/tt3231734/,Cabin 28,https://www.imdb.com/title/tt5457484/,Horror,0.468
Poltergeist Activity,Horror,https://www.imdb.com/title/tt3231734/,The Toymaker,https://www.imdb.com/title/tt5457454/,Horror,0.459
Poltergeist Activity,Horror,https://www.imdb.com/title/tt3231734/,The Last House on Cemetery Lane,https://www.imdb.com/title/tt3144266/,Horror,0.453
Poltergeist Activity,Horror,https://www.imdb.com/title/tt3231734/,The Amityville Asylum,https://www.imdb.com/title/tt2216212/,Horror,0.45
Akkada Varu Ikkada Unnaru,Horror,https://www.imdb.com/title/tt32324638/,Shhh!,https://www.imdb.com/title/tt4228378/,Horror|Mystery|Thriller,0.365
Akkada Varu Ikkada Unnaru,Horror,https://www.imdb.com/title/tt32324638/,Bled,https://www.imdb.com/title/tt0997143/,Horror,0.29
Akkada Varu Ikkada Unnaru,Horror,https://www.imdb.com/title/tt32324638/,Karadedeler Olayi,https://www.imdb.com/title/tt2036391/,Horror|Thriller,0.276
Akkada Varu Ikkada Unnaru,Horror,https://www.imdb.com/title/tt32324638/,Jeepers Creepers 2,https://www.imdb.com/title/tt0301470/,Horror,0.275
Akkada Varu Ikkada Unnaru,Horror,https://www.imdb.com/title/tt32324638/,The Howling,https://www.imdb.com/title/tt0082533/,Horror,0.248
Gingerdead Man vs. Evil Bong,Comedy|Horror,https://www.imdb.com/title/tt3234078/,The Gingerdead Man,https://www.imdb.com/title/tt0364376/,Comedy|Fantasy|Horror,0.478
Gingerdead Man vs. Evil Bong,Comedy|Horror,https://www.imdb.com/title/tt3234078/,Paranormal Whacktivity,https://www.imdb.com/title/tt1757831/,Comedy|Horror,0.451
Gingerdead Man vs. Evil Bong,Comedy|Horror,https://www.imdb.com/title/tt3234078/,Kartoffelsalat - Nicht fragen!,https://www.imdb.com/title/tt4404474/,Comedy|Horror,0.401
Gingerdead Man vs. Evil Bong,Comedy|Horror,https://www.imdb.com/title/tt3234078/,Vampires Suck,https://www.imdb.com/title/tt1666186/,Comedy|Horror,0.4
Gingerdead Man vs. Evil Bong,Comedy|Horror,https://www.imdb.com/title/tt3234078/,Demonic Christmas Tree,https://www.imdb.com/title/tt16899216/,Comedy|Horror,0.4
Darshini,Comedy|Sci-Fi|Thriller,https://www.imdb.com/title/tt32341602/,Jack N Jill,https://www.imdb.com/title/tt9275006/,Comedy|Sci-Fi|Thriller,0.499
Darshini,Comedy|Sci-Fi|Thriller,https://www.imdb.com/title/tt32341602/,Unbelievable!!!!!,https://www.imdb.com/title/tt2180583/,Comedy|Sci-Fi,0.394
Darshini,Comedy|Sci-Fi|Thriller,https://www.imdb.com/title/tt32341602/,G.O.R.A.,https://www.imdb.com/title/tt0384116/,Adventure|Comedy|Sci-Fi,0.392
Darshini,Comedy|Sci-Fi|Thriller,https://www.imdb.com/title/tt32341602/,Seksmisja,https://www.imdb.com/title/tt0088083/,Adventure|Comedy|Sci-Fi,0.389
Darshini,Comedy|Sci-Fi|Thriller,https://www.imdb.com/title/tt32341602/,La soupe aux choux,https://www.imdb.com/title/tt0083109/,Comedy|Sci-Fi,0.38
God's Not Dead: In God We Trust,Drama,https://www.imdb.com/title/tt32356994/,Deportees 3,https://www.imdb.com/title/tt3131744/,Action|Comedy|Drama,0.351
God's Not Dead: In God We Trust,Drama,https://www.imdb.com/title/tt32356994/,Mandela,https://www.imdb.com/title/tt10687070/,Comedy|Drama,0.324
God's Not Dead: In God We Trust,Drama,https://www.imdb.com/title/tt32356994/,The Ides of March,https://www.imdb.com/title/tt1124035/,Drama|Thriller,0.3
God's Not Dead: In God We Trust,Drama,https://www.imdb.com/title/tt32356994/,Women Talking,https://www.imdb.com/title/tt13669038/,Drama,0.286
God's Not Dead: In God We Trust,Drama,https://www.imdb.com/title/tt32356994/,Nomadland,https://www.imdb.com/title/tt9770150/,Drama,0.285
It Follows,Horror|Mystery|Thriller,https://www.imdb.com/title/tt3235888/,The Ritual,https://www.imdb.com/title/tt5638642/,Horror|Mystery|Thriller,0.515
It Follows,Horror|Mystery|Thriller,https://www.imdb.com/title/tt3235888/,Slender Man,https://www.imdb.com/title/tt5690360/,Horror|Mystery|Thriller,0.51
It Follows,Horror|Mystery|Thriller,https://www.imdb.com/title/tt3235888/,Woman in the Maze,https://www.imdb.com/title/tt18411838/,Horror|Mystery|Thriller,0.51
It Follows,Horror|Mystery|Thriller,https://www.imdb.com/title/tt3235888/,The Conjuring,https://www.imdb.com/title/tt1457767/,Horror|Mystery|Thriller,0.503
It Follows,Horror|Mystery|Thriller,https://www.imdb.com/title/tt3235888/,Sinister,https://www.imdb.com/title/tt1922777/,Horror|Mystery|Thriller,0.501
Ibiza Undead,Action|Comedy|Horror,https://www.imdb.com/title/tt3238502/,Aquarium of the Dead,https://www.imdb.com/title/tt13835046/,Action|Comedy|Horror,0.539
Ibiza Undead,Action|Comedy|Horror,https://www.imdb.com/title/tt3238502/,Scouts Guide to the Zombie Apocalypse,https://www.imdb.com/title/tt1727776/,Action|Comedy|Horror,0.526
