movie_url,Scrape_Category
https://www.imdb.com/title/tt1993391/,Low Rated
https://www.imdb.com/title/tt1557843/,Low Rated
https://www.imdb.com/title/tt13487922/,Low Rated
https://www.imdb.com/title/tt15331186/,Low Rated
https://www.imdb.com/title/tt6977470/,Low Rated
https://www.imdb.com/title/tt0365653/,Low Rated
https://www.imdb.com/title/tt4667094/,Low Rated
https://www.imdb.com/title/tt0499464/,Low Rated
https://www.imdb.com/title/tt1728976/,Low Rated
https://www.imdb.com/title/tt18559720/,Low Rated
https://www.imdb.com/title/tt7059844/,Low Rated
https://www.imdb.com/title/tt14868676/,Low Rated
https://www.imdb.com/title/tt0312700/,Low Rated
https://www.imdb.com/title/tt8804580/,Low Rated
https://www.imdb.com/title/tt1740476/,Low Rated
https://www.imdb.com/title/tt12996154/,Low Rated
https://www.imdb.com/title/tt3619854/,Low Rated
https://www.imdb.com/title/tt0418880/,Low Rated
https://www.imdb.com/title/tt2510874/,Low Rated
https://www.imdb.com/title/tt0893509/,Low Rated
https://www.imdb.com/title/tt2006801/,Low Rated
https://www.imdb.com/title/tt8415352/,Low Rated
https://www.imdb.com/title/tt12483708/,Low Rated
https://www.imdb.com/title/tt8480678/,Low Rated
https://www.imdb.com/title/tt1753422/,Low Rated
https://www.imdb.com/title/tt12636872/,Low Rated
https://www.imdb.com/title/tt3033080/,Low Rated
https://www.imdb.com/title/tt2260254/,Low Rated
https://www.imdb.com/title/tt8585940/,Low Rated
https://www.imdb.com/title/tt27881382/,Low Rated
https://www.imdb.com/title/tt0337910/,Low Rated
https://www.imdb.com/title/tt0414161/,Low Rated
https://www.imdb.com/title/tt3820450/,Low Rated
https://www.imdb.com/title/tt13496236/,Low Rated
https://www.imdb.com/title/tt0756703/,Low Rated
https://www.imdb.com/title/tt8170298/,Low Rated
https://www.imdb.com/title/tt7548732/,Low Rated
https://www.imdb.com/title/tt1316037/,Low Rated
https://www.imdb.com/title/tt5679554/,Low Rated
https://www.imdb.com/title/tt0236126/,Low Rated
https://www.imdb.com/title/tt0261199/,Low Rated
https://www.imdb.com/title/tt8685520/,Low Rated
https://www.imdb.com/title/tt0314134/,Low Rated
https://www.imdb.com/title/tt14875820/,Low Rated
https://www.imdb.com/title/tt1307989/,Low Rated
https://www.imdb.com/title/tt11465692/,Low Rated
https://www.imdb.com/title/tt14325028/,Low Rated
https://www.imdb.com/title/tt2564978/,Low Rated
https://www.imdb.com/title/tt3959690/,Low Rated
https://www.imdb.com/title/tt1594972/,Low Rated
https://www.imdb.com/title/tt0888019/,Low Rated
https://www.imdb.com/title/tt1699513/,Low Rated
https://www.imdb.com/title/tt21220802/,Low Rated
https://www.imdb.com/title/tt0385988/,Low Rated
https://www.imdb.com/title/tt2252552/,Low Rated
https://www.imdb.com/title/tt0490170/,Low Rated
https://www.imdb.com/title/tt13479822/,Low Rated
https://www.imdb.com/title/tt10239930/,Low Rated
https://www.imdb.com/title/tt1176142/,Low Rated
https://www.imdb.com/title/tt6593054/,Low Rated
https://www.imdb.com/title/tt1588886/,Low Rated
https://www.imdb.com/title/tt0810913/,Low Rated
https://www.imdb.com/title/tt2226321/,Low Rated
https://www.imdb.com/title/tt3398252/,Low Rated
https://www.imdb.com/title/tt6684976/,Low Rated
https://www.imdb.com/title/tt7754540/,Low Rated
https://www.imdb.com/title/tt20864606/,Low Rated
https://www.imdb.com/title/tt8548792/,Low Rated
https://www.imdb.com/title/tt10378798/,Low Rated
https://www.imdb.com/title/tt28252660/,Low Rated
https://www.imdb.com/title/tt1286142/,Low Rated
https://www.imdb.com/title/tt4172402/,Low Rated
https://www.imdb.com/title/tt1038072/,Low Rated
https://www.imdb.com/title/tt0404090/,Low Rated
https://www.imdb.com/title/tt8464364/,Low Rated
https://www.imdb.com/title/tt12861508/,Low Rated
https://www.imdb.com/title/tt0213802/,Low Rated
https://www.imdb.com/title/tt2325518/,Low Rated
https://www.imdb.com/title/tt0758763/,Low Rated
https://www.imdb.com/title/tt0404225/,Low Rated
https://www.imdb.com/title/tt1403862/,Low Rated
https://www.imdb.com/title/tt11529348/,Low Rated
https://www.imdb.com/title/tt6571110/,Low Rated
https://www.imdb.com/title/tt4363250/,Low Rated
https://www.imdb.com/title/tt11873440/,Low Rated
https://www.imdb.com/title/tt1622991/,Low Rated
https://www.imdb.com/title/tt1179067/,Low Rated
https://www.imdb.com/title/tt8318284/,Low Rated
https://www.imdb.com/title/tt1055363/,Low Rated
https://www.imdb.com/title/tt3152098/,Low Rated
https://www.imdb.com/title/tt23556408/,Low Rated
https://www.imdb.com/title/tt1400515/,Low Rated
https://www.imdb.com/title/tt0795461/,Low Rated
https://www.imdb.com/title/tt7200076/,Low Rated
